timestamp,open,high,low,close,volume
2026-05-09T01:15:00+00:00,80331.3,80475.6,80251.1,80440.1,107.79
2026-05-09T02:15:00+00:00,80440.2,80476.8,80366.7,80432.7,75.41
2026-05-09T03:15:00+00:00,80438.5,80684.2,80311.5,80568.4,143.98
2026-05-09T04:15:00+00:00,80568.4,80574.0,80358.4,80382.5,140.42
2026-05-09T05:15:00+00:00,80382.5,80499.8,80370.9,80422.9,52.17
2026-05-09T06:15:00+00:00,80422.9,80422.9,80128.6,80196.6,110.32
2026-05-09T07:15:00+00:00,80196.7,80404.1,80179.3,80396.1,122.92
2026-05-09T08:15:00+00:00,80396.1,80446.0,80333.1,80343.6,33.49
2026-05-09T09:15:00+00:00,80343.7,80343.7,80171.5,80225.9,80.71
2026-05-09T10:15:00+00:00,80225.9,80351.7,80191.1,80324.8,50.01
2026-05-09T11:15:00+00:00,80324.8,80376.6,80303.0,80316.5,28.07
2026-05-09T12:15:00+00:00,80316.6,80413.4,80271.3,80413.3,50.54
2026-05-09T13:15:00+00:00,80413.3,80427.1,80314.5,80385.8,49.31
2026-05-09T14:15:00+00:00,80385.8,80393.7,80232.6,80308.0,85.41
2026-05-09T15:15:00+00:00,80307.9,80621.2,80305.7,80580.2,148.9
2026-05-09T16:15:00+00:00,80580.2,80824.9,80580.2,80748.0,179.11
2026-05-09T17:15:00+00:00,80748.0,80921.4,80689.6,80828.5,92.98
2026-05-09T18:15:00+00:00,80828.6,81074.5,80812.5,80895.2,97.12
2026-05-09T19:15:00+00:00,80895.1,80959.7,80783.5,80838.7,59.06
2026-05-09T20:15:00+00:00,80838.6,80897.7,80743.7,80863.5,47.77
2026-05-09T21:15:00+00:00,80863.5,80878.9,80731.0,80753.3,26.34
2026-05-09T22:15:00+00:00,80753.3,80847.7,80672.8,80736.5,33.9
2026-05-09T23:15:00+00:00,80736.5,80736.5,80611.9,80709.5,86.63
2026-05-10T00:15:00+00:00,80709.6,80769.2,80584.4,80636.3,46.84
2026-05-10T01:15:00+00:00,80636.4,80687.6,80557.0,80627.2,31.77
2026-05-10T02:15:00+00:00,80627.3,80831.2,80624.6,80781.6,48.46
2026-05-10T03:15:00+00:00,80781.6,80881.4,80707.9,80780.1,55.72
2026-05-10T04:15:00+00:00,80780.0,80856.6,80721.2,80768.6,24.24
2026-05-10T05:15:00+00:00,80768.7,80816.5,80683.8,80719.5,43.33
2026-05-10T06:15:00+00:00,80719.4,80800.0,80660.4,80729.4,40.23
2026-05-10T07:15:00+00:00,80729.5,80808.6,80709.3,80765.5,100.09
2026-05-10T08:15:00+00:00,80765.5,80922.3,80750.7,80846.5,71.62
2026-05-10T09:15:00+00:00,80847.2,80876.6,80707.1,80720.7,84.93
2026-05-10T10:15:00+00:00,80720.6,80966.3,80689.3,80912.1,61.03
2026-05-10T11:15:00+00:00,80912.0,80931.1,80743.2,80860.7,47.67
2026-05-10T12:15:00+00:00,80860.8,80955.4,80850.0,80925.0,55.05
2026-05-10T13:15:00+00:00,80924.9,81000.0,80905.0,80934.7,51.78
2026-05-10T14:15:00+00:00,80934.6,81118.9,80820.0,81043.6,301.96
2026-05-10T15:15:00+00:00,81043.7,81498.1,80960.6,81474.3,211.34
2026-05-10T16:15:00+00:00,81474.4,81487.1,81200.0,81348.5,111.36
2026-05-10T17:15:00+00:00,81348.5,81587.9,81287.0,81453.3,78.74
2026-05-10T18:15:00+00:00,81453.3,81453.4,81153.9,81364.6,54.46
2026-05-10T19:15:00+00:00,81364.6,81483.4,81174.2,81186.4,39.45
2026-05-10T20:15:00+00:00,81186.4,81220.0,80280.1,80662.2,299.36
2026-05-10T21:15:00+00:00,80662.3,81442.7,80656.3,81317.8,223.71
2026-05-10T22:15:00+00:00,81317.9,82443.9,81216.3,82399.9,495.78
2026-05-10T23:15:00+00:00,82399.9,82473.6,81881.3,81881.3,465.18
2026-05-11T00:15:00+00:00,81881.4,81881.4,81272.2,81499.6,396.71
2026-05-11T01:15:00+00:00,81501.9,81747.6,81372.2,81408.7,172.37
2026-05-11T02:15:00+00:00,81411.0,81411.0,80612.3,80615.1,348.24
2026-05-11T03:15:00+00:00,80615.1,80770.9,80532.4,80661.3,300.3
2026-05-11T04:15:00+00:00,80661.3,80899.9,80661.3,80846.7,115.53
2026-05-11T05:15:00+00:00,80846.8,81006.1,80768.3,80915.2,162.8
2026-05-11T06:15:00+00:00,80915.3,81059.0,80708.9,80766.1,110.76
2026-05-11T07:15:00+00:00,80766.2,80839.5,80646.0,80755.0,254.47
2026-05-11T08:15:00+00:00,80755.1,80927.6,80615.7,80927.6,82.92
2026-05-11T09:15:00+00:00,80927.5,81096.0,80854.4,81028.0,115.18
2026-05-11T10:15:00+00:00,81028.1,81200.0,80900.0,80963.5,95.32
2026-05-11T11:15:00+00:00,80963.5,81236.5,80963.5,81093.0,68.95
2026-05-11T12:15:00+00:00,81088.6,81350.0,81011.0,81283.6,152.64
2026-05-11T13:15:00+00:00,81282.4,81329.6,80766.2,81136.7,250.94
2026-05-11T14:15:00+00:00,81136.7,81171.3,80460.3,81011.2,330.22
2026-05-11T15:15:00+00:00,81011.3,81785.7,80943.1,81785.6,310.29
2026-05-11T16:15:00+00:00,81785.7,81911.7,81360.9,81512.4,220.0
2026-05-11T17:15:00+00:00,81512.5,82100.0,81512.5,81969.3,197.38
2026-05-11T18:15:00+00:00,81969.4,82134.9,81734.3,81918.0,176.47
2026-05-11T19:15:00+00:00,81918.1,82085.7,81817.4,81910.8,262.88
2026-05-11T20:15:00+00:00,81910.7,81969.6,81672.7,81722.2,125.26
2026-05-11T21:15:00+00:00,81722.2,81965.9,81576.3,81836.9,94.72
2026-05-11T22:15:00+00:00,81837.0,81920.0,81695.2,81728.4,122.56
2026-05-11T23:15:00+00:00,81728.3,81820.0,81600.0,81610.5,64.12
2026-05-12T00:15:00+00:00,81610.6,81677.4,81388.0,81395.1,64.84
2026-05-12T01:15:00+00:00,81395.2,81465.8,80713.6,81315.1,332.99
2026-05-12T02:15:00+00:00,81315.1,81315.1,81084.8,81218.2,165.16
2026-05-12T03:15:00+00:00,81218.2,81236.5,81003.6,81003.7,90.61
2026-05-12T04:15:00+00:00,81003.7,81301.4,81002.0,81234.1,78.55
2026-05-12T05:15:00+00:00,81234.1,81306.1,81178.4,81264.4,59.1
2026-05-12T06:15:00+00:00,81262.3,81306.1,80877.0,81071.6,106.44
2026-05-12T07:15:00+00:00,81071.6,81149.5,80800.0,80818.6,1042.13
2026-05-12T08:15:00+00:00,80818.6,80968.8,80754.9,80760.2,219.88
2026-05-12T09:15:00+00:00,80760.2,80964.0,80719.7,80804.4,62.82
2026-05-12T10:15:00+00:00,80804.4,80834.6,80527.2,80589.3,124.56
2026-05-12T11:15:00+00:00,80589.3,80848.1,80500.0,80832.0,1222.38
2026-05-12T12:15:00+00:00,80832.0,81004.1,80621.9,80800.9,1221.25
2026-05-12T13:15:00+00:00,80800.9,80885.4,80389.4,80707.4,849.33
2026-05-12T14:15:00+00:00,80709.2,80888.4,80410.0,80604.0,885.34
2026-05-12T15:15:00+00:00,80604.0,80604.0,80174.1,80374.2,881.47
2026-05-12T16:15:00+00:00,80374.2,80399.0,79839.9,80200.9,716.67
2026-05-12T17:15:00+00:00,80201.0,80585.2,80201.0,80532.0,495.01
2026-05-12T18:15:00+00:00,80532.1,80830.1,80461.3,80801.4,660.01
2026-05-12T19:15:00+00:00,80801.4,80880.0,80699.8,80756.0,788.71
2026-05-12T20:15:00+00:00,80756.1,80812.0,80632.0,80689.2,595.31
2026-05-12T21:15:00+00:00,80689.1,80792.5,80486.4,80617.8,436.42
2026-05-12T22:15:00+00:00,80617.7,80709.6,80569.8,80598.8,254.78
2026-05-12T23:15:00+00:00,80598.8,80658.9,80410.0,80455.4,320.28
2026-05-13T00:15:00+00:00,80455.4,81000.0,80443.0,80955.1,145.03
2026-05-13T01:15:00+00:00,80955.1,81188.8,80861.6,81054.6,287.57
2026-05-13T02:15:00+00:00,81054.6,81280.0,80983.1,81005.0,97.31
2026-05-13T03:15:00+00:00,81005.1,81297.7,80975.7,81173.0,83.97
