timestamp,open,high,low,close,volume
2026-05-09T20:45:00+00:00,80805.51,80896.0,80749.81,80749.81,124.05
2026-05-09T21:45:00+00:00,80749.81,80823.24,80670.01,80817.05,188.76
2026-05-09T22:45:00+00:00,80817.06,80850.0,80621.88,80666.94,496.18
2026-05-09T23:45:00+00:00,80666.94,80770.51,80610.64,80738.12,363.33
2026-05-10T00:45:00+00:00,80738.12,80741.77,80572.77,80630.4,388.14
2026-05-10T01:45:00+00:00,80630.4,80779.79,80611.0,80758.12,284.94
2026-05-10T02:45:00+00:00,80758.12,80887.15,80703.03,80805.51,284.98
2026-05-10T03:45:00+00:00,80805.5,80840.0,80747.48,80769.98,299.1
2026-05-10T04:45:00+00:00,80769.98,80816.52,80722.78,80730.0,314.92
2026-05-10T05:45:00+00:00,80729.99,80752.6,80658.97,80710.0,260.07
2026-05-10T06:45:00+00:00,80710.0,80827.14,80709.99,80795.0,339.29
2026-05-10T07:45:00+00:00,80795.0,80909.65,80715.33,80836.72,330.73
2026-05-10T08:45:00+00:00,80836.72,80913.8,80756.53,80762.35,202.12
2026-05-10T09:45:00+00:00,80762.35,80843.67,80691.0,80802.15,292.29
2026-05-10T10:45:00+00:00,80802.15,80975.4,80750.0,80833.57,321.2
2026-05-10T11:45:00+00:00,80833.58,80934.82,80784.2,80922.42,242.27
2026-05-10T12:45:00+00:00,80922.43,81000.01,80865.44,80984.7,271.33
2026-05-10T13:45:00+00:00,80984.7,80992.55,80876.01,80893.87,289.83
2026-05-10T14:45:00+00:00,80893.86,81191.7,80816.22,81141.02,556.05
2026-05-10T15:45:00+00:00,81141.01,81500.0,81130.4,81247.62,878.67
2026-05-10T16:45:00+00:00,81247.62,81438.46,81220.0,81381.31,439.0
2026-05-10T17:45:00+00:00,81381.3,81583.11,81250.8,81259.58,453.02
2026-05-10T18:45:00+00:00,81259.58,81481.92,81148.0,81430.25,324.58
2026-05-10T19:45:00+00:00,81430.25,81459.66,80799.96,80800.0,527.94
2026-05-10T20:45:00+00:00,80800.0,80944.44,80279.77,80840.0,1151.97
2026-05-10T21:45:00+00:00,80840.0,82109.03,80666.66,81887.88,1519.29
2026-05-10T22:45:00+00:00,81887.88,82479.32,81828.42,82387.86,1539.73
2026-05-10T23:45:00+00:00,82387.86,82409.54,81414.66,81596.31,1334.38
2026-05-11T00:45:00+00:00,81596.32,81744.85,81280.0,81493.77,606.86
2026-05-11T01:45:00+00:00,81493.77,81593.86,81117.64,81208.02,508.17
2026-05-11T02:45:00+00:00,81208.03,81263.6,80525.0,80722.19,791.17
2026-05-11T03:45:00+00:00,80722.19,80822.08,80639.99,80822.08,448.27
2026-05-11T04:45:00+00:00,80822.07,80981.8,80729.63,80794.09,228.57
2026-05-11T05:45:00+00:00,80794.08,81049.51,80761.73,80820.37,443.91
2026-05-11T06:45:00+00:00,80820.37,80873.68,80663.11,80728.97,473.6
2026-05-11T07:45:00+00:00,80728.97,80846.62,80621.87,80836.34,496.42
2026-05-11T08:45:00+00:00,80836.33,80950.0,80732.83,80924.39,335.93
2026-05-11T09:45:00+00:00,80924.4,81200.0,80899.67,81069.36,484.97
2026-05-11T10:45:00+00:00,81069.36,81175.61,80900.0,81144.52,335.89
2026-05-11T11:45:00+00:00,81144.53,81356.46,81069.46,81163.24,519.68
2026-05-11T12:45:00+00:00,81163.25,81332.29,80739.63,81079.06,734.01
2026-05-11T13:45:00+00:00,81079.07,81252.72,80462.97,80804.35,722.22
2026-05-11T14:45:00+00:00,80804.35,81436.08,80721.35,81232.68,687.67
2026-05-11T15:45:00+00:00,81232.67,81910.35,81212.01,81579.64,1133.34
2026-05-11T16:45:00+00:00,81579.65,82024.41,81369.42,81978.0,482.2
2026-05-11T17:45:00+00:00,81978.01,82137.26,81843.58,81951.45,613.74
2026-05-11T18:45:00+00:00,81951.45,82094.55,81739.09,82006.48,471.76
2026-05-11T19:45:00+00:00,82006.48,82078.91,81758.5,81821.41,375.08
2026-05-11T20:45:00+00:00,81821.41,81932.18,81600.0,81740.12,234.37
2026-05-11T21:45:00+00:00,81740.13,81969.99,81666.35,81788.21,389.26
2026-05-11T22:45:00+00:00,81788.22,81924.63,81596.31,81785.04,289.98
2026-05-11T23:45:00+00:00,81785.03,81788.01,81478.75,81494.33,381.4
2026-05-12T00:45:00+00:00,81494.33,81615.67,80714.28,81068.31,772.76
2026-05-12T01:45:00+00:00,81068.31,81332.29,81016.94,81129.66,411.08
2026-05-12T02:45:00+00:00,81129.65,81294.42,81129.65,81201.36,271.54
2026-05-12T03:45:00+00:00,81201.36,81285.87,81000.0,81251.78,373.78
2026-05-12T04:45:00+00:00,81251.78,81305.24,81181.56,81252.49,338.39
2026-05-12T05:45:00+00:00,81252.48,81300.0,81066.87,81097.67,391.47
2026-05-12T06:45:00+00:00,81097.68,81137.27,80880.0,80948.35,488.1
2026-05-12T07:45:00+00:00,80948.34,80975.34,80760.53,80952.8,645.17
2026-05-12T08:45:00+00:00,80952.81,80964.13,80720.0,80925.25,516.8
2026-05-12T09:45:00+00:00,80925.18,80952.36,80634.0,80684.99,426.72
2026-05-12T10:45:00+00:00,80685.0,80733.13,80496.57,80732.75,529.61
2026-05-12T11:45:00+00:00,80732.75,80999.0,80619.19,80860.0,588.74
2026-05-12T12:45:00+00:00,80860.01,80980.0,80588.23,80771.23,498.54
2026-05-12T13:45:00+00:00,80771.24,80888.01,80397.07,80795.12,1085.4
2026-05-12T14:45:00+00:00,80795.12,80795.13,80188.65,80376.0,993.11
2026-05-12T15:45:00+00:00,80375.99,80452.67,80158.32,80250.82,1137.08
2026-05-12T16:45:00+00:00,80250.83,80515.62,79843.59,80515.61,862.38
2026-05-12T17:45:00+00:00,80515.62,80688.28,80430.0,80667.54,403.78
2026-05-12T18:45:00+00:00,80667.53,80836.85,80620.0,80751.7,332.81
2026-05-12T19:45:00+00:00,80751.7,80896.25,80644.27,80700.0,344.55
2026-05-12T20:45:00+00:00,80699.99,80738.0,80544.33,80583.65,175.05
2026-05-12T21:45:00+00:00,80583.65,80791.94,80497.0,80659.99,192.54
2026-05-12T22:45:00+00:00,80660.0,80719.54,80488.16,80515.24,192.22
2026-05-12T23:45:00+00:00,80515.25,80768.95,80412.15,80740.1,274.0
2026-05-13T00:45:00+00:00,80740.1,81154.62,80612.91,81110.78,552.41
2026-05-13T01:45:00+00:00,81110.78,81281.66,80934.69,81060.0,395.56
2026-05-13T02:45:00+00:00,81060.0,81200.0,80976.27,81199.99,339.42
2026-05-13T03:45:00+00:00,81199.99,81299.99,81124.87,81196.83,278.42
2026-05-13T04:45:00+00:00,81196.82,81250.24,81022.92,81026.54,245.48
2026-05-13T05:45:00+00:00,81026.55,81160.36,80999.0,81057.59,547.98
2026-05-13T06:45:00+00:00,81057.58,81058.92,80889.12,80960.05,337.41
2026-05-13T07:45:00+00:00,80960.04,81180.0,80937.53,81156.19,447.53
2026-05-13T08:45:00+00:00,81156.19,81324.64,81132.56,81240.01,425.9
2026-05-13T09:45:00+00:00,81240.0,81298.5,80825.8,80854.56,384.08
2026-05-13T10:45:00+00:00,80854.55,80880.53,80544.32,80674.03,600.81
2026-05-13T11:45:00+00:00,80674.02,80696.0,79852.0,80163.53,1179.81
2026-05-13T12:45:00+00:00,80163.53,80345.45,79780.0,79850.0,861.13
2026-05-13T13:45:00+00:00,79850.0,79898.0,79481.56,79707.0,1334.27
2026-05-13T14:45:00+00:00,79707.0,79856.08,79228.35,79251.39,1079.66
2026-05-13T15:45:00+00:00,79251.39,79261.1,78754.65,79142.75,2115.46
2026-05-13T16:45:00+00:00,79142.75,79433.01,79078.7,79430.61,642.14
2026-05-13T17:45:00+00:00,79430.61,79800.0,79391.7,79647.29,772.54
2026-05-13T18:45:00+00:00,79647.29,79676.68,79400.0,79514.87,474.35
2026-05-13T19:45:00+00:00,79514.87,79754.67,79487.6,79719.97,300.5
2026-05-13T20:45:00+00:00,79719.97,79760.0,79340.39,79479.67,386.38
2026-05-13T21:45:00+00:00,79479.67,79527.42,79228.0,79406.0,332.63
2026-05-13T22:45:00+00:00,79406.0,79499.01,79252.09,79308.69,512.76
2026-05-13T23:45:00+00:00,79308.68,79647.82,79233.83,79647.81,441.85
2026-05-14T00:45:00+00:00,79647.81,79681.73,79409.42,79485.99,322.84
2026-05-14T01:45:00+00:00,79486.0,79676.11,79441.44,79590.11,675.52
2026-05-14T02:45:00+00:00,79590.11,79594.04,79001.16,79205.28,644.32
