timestamp,open,high,low,close,volume
2026-04-07T19:45:00+00:00,68511.25,69098.44,68489.51,69011.29,728.4782
2026-04-07T20:00:00+00:00,69011.29,69535.26,69011.29,69438.16,649.62477
2026-04-07T20:15:00+00:00,69438.17,69502.56,69279.16,69364.14,186.28847
2026-04-07T20:30:00+00:00,69364.13,69417.91,69216.89,69301.82,157.2216
2026-04-07T20:45:00+00:00,69301.83,69320.0,69174.33,69319.39,104.41994
2026-04-07T21:00:00+00:00,69319.39,70216.68,69311.84,69981.17,992.88693
2026-04-07T21:15:00+00:00,69981.18,70035.99,69500.0,69591.76,368.62767
2026-04-07T21:30:00+00:00,69591.77,69913.04,69591.76,69912.11,162.6386
2026-04-07T21:45:00+00:00,69912.12,70100.0,69836.91,69927.64,217.88169
2026-04-07T22:00:00+00:00,69927.65,70593.78,69927.65,70289.99,648.72887
2026-04-07T22:15:00+00:00,70289.99,70470.0,70190.85,70419.11,239.4845
2026-04-07T22:30:00+00:00,70419.11,71298.0,70417.66,70761.78,1287.17243
2026-04-07T22:45:00+00:00,70761.79,71528.0,70740.57,71514.09,666.28016
2026-04-07T23:00:00+00:00,71514.1,71731.11,71194.9,71487.34,762.12711
2026-04-07T23:15:00+00:00,71487.35,72753.27,71317.18,72753.27,1617.34125
2026-04-07T23:30:00+00:00,72753.27,72761.0,71909.23,72011.99,779.32101
2026-04-07T23:45:00+00:00,72012.0,72250.0,71890.0,71924.22,532.19985
2026-04-08T00:00:00+00:00,71924.22,72110.65,71794.51,71966.18,405.13558
2026-04-08T00:15:00+00:00,71966.17,72093.15,71857.14,71924.83,175.95734
2026-04-08T00:30:00+00:00,71924.84,72022.73,71748.17,71836.22,277.36185
2026-04-08T00:45:00+00:00,71836.21,71854.32,71541.51,71710.19,294.99592
2026-04-08T01:00:00+00:00,71710.19,71758.6,71505.19,71685.21,224.88443
2026-04-08T01:15:00+00:00,71685.21,71697.2,71462.66,71481.68,142.90372
