timestamp,open,high,low,close,volume
2026-01-01T00:00:00+00:00,45000.0,45041.85,44866.35,45007.2,520.0
2026-01-01T00:15:00+00:00,45007.2,45100.16,44878.55,45017.75,529.02
2026-01-01T00:30:00+00:00,45017.75,45150.3,44904.5,45031.51,538.03
2026-01-01T00:45:00+00:00,45031.51,45182.99,44942.42,45048.15,547.02
2026-01-01T01:00:00+00:00,45048.15,45193.73,44989.37,45067.25,556.0
2026-01-01T01:15:00+00:00,45067.25,45183.89,45022.31,45088.28,564.95
2026-01-01T01:30:00+00:00,45088.28,45160.34,45010.75,45110.65,573.87
2026-01-01T01:45:00+00:00,45110.65,45204.94,45004.93,45133.76,582.75
2026-01-01T02:00:00+00:00,45133.76,45269.87,45007.4,45157.02,591.58
2026-01-01T02:15:00+00:00,45157.02,45315.8,45019.88,45179.94,600.36
2026-01-01T02:30:00+00:00,45179.94,45336.55,45043.13,45202.08,609.09
2026-01-01T02:45:00+00:00,45202.08,45332.02,45076.77,45223.18,617.74
2026-01-01T03:00:00+00:00,45223.18,45308.25,45119.31,45243.11,626.33
2026-01-01T03:15:00+00:00,45243.11,45320.58,45168.32,45261.88,634.85
2026-01-01T03:30:00+00:00,45261.88,45384.65,45220.63,45279.68,643.28
2026-01-01T03:45:00+00:00,45279.68,45431.56,45213.38,45296.81,651.62
2026-01-01T04:00:00+00:00,45296.81,45454.34,45198.98,45313.72,659.87
2026-01-01T04:15:00+00:00,45313.72,45451.91,45190.88,45330.9,668.01
2026-01-01T04:30:00+00:00,45330.9,45429.49,45192.37,45348.9,676.06
2026-01-01T04:45:00+00:00,45348.9,45413.38,45205.79,45368.27,683.99
2026-01-01T05:00:00+00:00,45368.27,45484.69,45232.24,45389.49,691.8
2026-01-01T05:15:00+00:00,45389.49,45544.4,45271.52,45412.98,699.5
2026-01-01T05:30:00+00:00,45412.98,45583.83,45322.09,45439.04,707.07
2026-01-01T05:45:00+00:00,45439.04,45599.73,45381.31,45467.81,714.51
2026-01-01T06:00:00+00:00,45467.81,45595.08,45414.27,45499.28,721.81
2026-01-01T06:15:00+00:00,45499.28,45578.45,45411.3,45533.3,728.97
2026-01-01T06:30:00+00:00,45533.3,45653.39,45416.14,45569.54,735.99
2026-01-01T06:45:00+00:00,45569.54,45733.65,45431.71,45607.55,742.86
2026-01-01T07:00:00+00:00,45607.55,45793.87,45459.91,45646.79,749.57
2026-01-01T07:15:00+00:00,45646.79,45828.13,45501.32,45686.62,756.14
2026-01-01T07:30:00+00:00,45686.62,45837.0,45555.16,45726.41,762.54
2026-01-01T07:45:00+00:00,45726.41,45827.27,45619.32,45765.51,768.77
2026-01-01T08:00:00+00:00,45765.51,45874.44,45690.53,45803.37,774.84
2026-01-01T08:15:00+00:00,45803.37,45958.25,45763.73,45839.5,780.74
2026-01-01T08:30:00+00:00,45839.5,46020.78,45763.02,45873.57,786.47
2026-01-01T08:45:00+00:00,45873.57,46054.73,45764.07,45905.38,792.02
2026-01-01T09:00:00+00:00,45905.38,46059.38,45770.38,45934.89,797.4
2026-01-01T09:15:00+00:00,45934.89,46040.83,45784.77,45962.25,802.59
2026-01-01T09:30:00+00:00,45962.25,46044.64,45809.09,45987.72,807.6
2026-01-01T09:45:00+00:00,45987.72,46120.9,45844.04,46011.71,812.43
2026-01-01T10:00:00+00:00,46011.71,46179.52,45889.03,46034.73,817.08
2026-01-01T10:15:00+00:00,46034.73,46212.24,45942.31,46057.31,821.53
2026-01-01T10:30:00+00:00,46057.31,46216.98,46001.13,46080.02,825.8
2026-01-01T10:45:00+00:00,46080.02,46198.55,46016.92,46103.4,829.88
2026-01-01T11:00:00+00:00,46103.4,46169.59,46004.05,46127.9,833.77
2026-01-01T11:15:00+00:00,46127.9,46251.45,45998.54,46153.86,837.47
2026-01-01T11:30:00+00:00,46153.86,46321.42,46004.07,46181.51,840.98
2026-01-01T11:45:00+00:00,46181.51,46369.1,46023.17,46210.89,844.3
2026-01-01T12:00:00+00:00,46210.89,46389.77,46056.91,46241.92,847.43
2026-01-01T12:15:00+00:00,46241.92,46385.56,46104.76,46274.33,850.37
2026-01-01T12:30:00+00:00,46274.33,46364.92,46164.7,46307.73,853.12
2026-01-01T12:45:00+00:00,46307.73,46425.98,46233.35,46341.62,855.69
2026-01-01T13:00:00+00:00,46341.62,46508.24,46293.32,46375.42,858.06
2026-01-01T13:15:00+00:00,46375.42,46567.77,46288.18,46408.52,860.25
2026-01-01T13:30:00+00:00,46408.52,46597.35,46287.08,46440.32,862.26
2026-01-01T13:45:00+00:00,46440.32,46596.81,46293.23,46470.27,864.09
